"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 500","31 Dec 2018","-","-","-","5721.29"
"NIFTY SMALLCAP 500","28 Dec 2018","-","-","-","5677.07"
"NIFTY SMALLCAP 500","27 Dec 2018","-","-","-","5630.64"
"NIFTY SMALLCAP 500","26 Dec 2018","-","-","-","5620.19"
"NIFTY SMALLCAP 500","24 Dec 2018","-","-","-","5631.43"
"NIFTY SMALLCAP 500","21 Dec 2018","-","-","-","5689.92"
"NIFTY SMALLCAP 500","20 Dec 2018","-","-","-","5744.96"
"NIFTY SMALLCAP 500","19 Dec 2018","-","-","-","5735.81"
"NIFTY SMALLCAP 500","18 Dec 2018","-","-","-","5670.53"
"NIFTY SMALLCAP 500","17 Dec 2018","-","-","-","5641.58"
"NIFTY SMALLCAP 500","14 Dec 2018","-","-","-","5619.94"
"NIFTY SMALLCAP 500","13 Dec 2018","-","-","-","5620.36"
"NIFTY SMALLCAP 500","12 Dec 2018","-","-","-","5583.45"
"NIFTY SMALLCAP 500","11 Dec 2018","-","-","-","5442.07"
"NIFTY SMALLCAP 500","10 Dec 2018","-","-","-","5368.57"
"NIFTY SMALLCAP 500","07 Dec 2018","-","-","-","5469.52"
"NIFTY SMALLCAP 500","06 Dec 2018","-","-","-","5473.67"
"NIFTY SMALLCAP 500","05 Dec 2018","-","-","-","5547.28"
"NIFTY SMALLCAP 500","04 Dec 2018","-","-","-","5617.70"
"NIFTY SMALLCAP 500","03 Dec 2018","-","-","-","5611.14"
"NIFTY SMALLCAP 500","30 Nov 2018","-","-","-","5584.26"
"NIFTY SMALLCAP 500","29 Nov 2018","-","-","-","5564.90"
"NIFTY SMALLCAP 500","28 Nov 2018","-","-","-","5562.86"
"NIFTY SMALLCAP 500","27 Nov 2018","-","-","-","5622.86"
"NIFTY SMALLCAP 500","26 Nov 2018","-","-","-","5608.09"
"NIFTY SMALLCAP 500","22 Nov 2018","-","-","-","5631.74"
"NIFTY SMALLCAP 500","21 Nov 2018","-","-","-","5650.84"
"NIFTY SMALLCAP 500","20 Nov 2018","-","-","-","5641.70"
"NIFTY SMALLCAP 500","19 Nov 2018","-","-","-","5707.36"
"NIFTY SMALLCAP 500","16 Nov 2018","-","-","-","5689.15"
"NIFTY SMALLCAP 500","15 Nov 2018","-","-","-","5705.60"
"NIFTY SMALLCAP 500","14 Nov 2018","-","-","-","5713.14"
"NIFTY SMALLCAP 500","13 Nov 2018","-","-","-","5726.48"
"NIFTY SMALLCAP 500","12 Nov 2018","-","-","-","5717.02"
"NIFTY SMALLCAP 500","09 Nov 2018","-","-","-","5759.47"
"NIFTY SMALLCAP 500","07 Nov 2018","-","-","-","5728.67"
"NIFTY SMALLCAP 500","06 Nov 2018","-","-","-","5662.03"
"NIFTY SMALLCAP 500","05 Nov 2018","-","-","-","5665.56"
"NIFTY SMALLCAP 500","02 Nov 2018","-","-","-","5679.54"
"NIFTY SMALLCAP 500","01 Nov 2018","-","-","-","5623.06"
"NIFTY SMALLCAP 500","31 Oct 2018","-","-","-","5562.78"
"NIFTY SMALLCAP 500","30 Oct 2018","-","-","-","5498.40"
"NIFTY SMALLCAP 500","29 Oct 2018","-","-","-","5435.27"
"NIFTY SMALLCAP 500","26 Oct 2018","-","-","-","5322.34"
"NIFTY SMALLCAP 500","25 Oct 2018","-","-","-","5325.07"
"NIFTY SMALLCAP 500","24 Oct 2018","-","-","-","5374.67"
"NIFTY SMALLCAP 500","23 Oct 2018","-","-","-","5341.97"
"NIFTY SMALLCAP 500","22 Oct 2018","-","-","-","5417.84"
"NIFTY SMALLCAP 500","19 Oct 2018","-","-","-","5511.01"
"NIFTY SMALLCAP 500","17 Oct 2018","-","-","-","5574.02"
"NIFTY SMALLCAP 500","16 Oct 2018","-","-","-","5709.00"
"NIFTY SMALLCAP 500","15 Oct 2018","-","-","-","5623.21"
"NIFTY SMALLCAP 500","12 Oct 2018","-","-","-","5544.36"
"NIFTY SMALLCAP 500","11 Oct 2018","-","-","-","5407.25"
"NIFTY SMALLCAP 500","10 Oct 2018","-","-","-","5496.82"
"NIFTY SMALLCAP 500","09 Oct 2018","-","-","-","5301.16"
"NIFTY SMALLCAP 500","08 Oct 2018","-","-","-","5326.77"
"NIFTY SMALLCAP 500","05 Oct 2018","-","-","-","5432.83"
"NIFTY SMALLCAP 500","04 Oct 2018","-","-","-","5550.34"
"NIFTY SMALLCAP 500","03 Oct 2018","-","-","-","5664.77"
"NIFTY SMALLCAP 500","01 Oct 2018","-","-","-","5631.45"
"NIFTY SMALLCAP 500","28 Sep 2018","-","-","-","5638.11"
"NIFTY SMALLCAP 500","27 Sep 2018","-","-","-","5867.80"
"NIFTY SMALLCAP 500","26 Sep 2018","-","-","-","5979.49"
"NIFTY SMALLCAP 500","25 Sep 2018","-","-","-","5979.35"
"NIFTY SMALLCAP 500","24 Sep 2018","-","-","-","6022.82"
"NIFTY SMALLCAP 500","21 Sep 2018","-","-","-","6182.98"
"NIFTY SMALLCAP 500","19 Sep 2018","-","-","-","6358.77"
"NIFTY SMALLCAP 500","18 Sep 2018","-","-","-","6410.37"
"NIFTY SMALLCAP 500","17 Sep 2018","-","-","-","6511.39"
"NIFTY SMALLCAP 500","14 Sep 2018","-","-","-","6507.60"
"NIFTY SMALLCAP 500","12 Sep 2018","-","-","-","6425.76"
"NIFTY SMALLCAP 500","11 Sep 2018","-","-","-","6442.38"
"NIFTY SMALLCAP 500","10 Sep 2018","-","-","-","6523.80"
"NIFTY SMALLCAP 500","07 Sep 2018","-","-","-","6595.79"
"NIFTY SMALLCAP 500","06 Sep 2018","-","-","-","6565.18"
"NIFTY SMALLCAP 500","05 Sep 2018","-","-","-","6532.18"
"NIFTY SMALLCAP 500","04 Sep 2018","-","-","-","6548.71"
"NIFTY SMALLCAP 500","03 Sep 2018","-","-","-","6677.22"
"NIFTY SMALLCAP 500","31 Aug 2018","-","-","-","6684.59"
"NIFTY SMALLCAP 500","30 Aug 2018","-","-","-","6647.86"
"NIFTY SMALLCAP 500","29 Aug 2018","-","-","-","6616.46"
"NIFTY SMALLCAP 500","28 Aug 2018","-","-","-","6606.60"
"NIFTY SMALLCAP 500","27 Aug 2018","-","-","-","6586.92"
"NIFTY SMALLCAP 500","24 Aug 2018","-","-","-","6549.73"
"NIFTY SMALLCAP 500","23 Aug 2018","-","-","-","6568.34"
"NIFTY SMALLCAP 500","21 Aug 2018","-","-","-","6578.30"
"NIFTY SMALLCAP 500","20 Aug 2018","-","-","-","6552.54"
"NIFTY SMALLCAP 500","17 Aug 2018","-","-","-","6536.40"
"NIFTY SMALLCAP 500","16 Aug 2018","-","-","-","6481.34"
"NIFTY SMALLCAP 500","14 Aug 2018","-","-","-","6488.38"
"NIFTY SMALLCAP 500","13 Aug 2018","-","-","-","6457.45"
"NIFTY SMALLCAP 500","10 Aug 2018","-","-","-","6508.47"
"NIFTY SMALLCAP 500","09 Aug 2018","-","-","-","6568.64"
"NIFTY SMALLCAP 500","08 Aug 2018","-","-","-","6543.99"
"NIFTY SMALLCAP 500","07 Aug 2018","-","-","-","6527.40"
"NIFTY SMALLCAP 500","06 Aug 2018","-","-","-","6555.69"
"NIFTY SMALLCAP 500","03 Aug 2018","-","-","-","6531.79"
"NIFTY SMALLCAP 500","02 Aug 2018","-","-","-","6450.52"
"NIFTY SMALLCAP 500","01 Aug 2018","-","-","-","6451.32"
"NIFTY SMALLCAP 500","31 Jul 2018","-","-","-","6427.73"
"NIFTY SMALLCAP 500","30 Jul 2018","-","-","-","6412.11"
"NIFTY SMALLCAP 500","27 Jul 2018","-","-","-","6373.39"
"NIFTY SMALLCAP 500","26 Jul 2018","-","-","-","6313.75"
"NIFTY SMALLCAP 500","25 Jul 2018","-","-","-","6295.69"
"NIFTY SMALLCAP 500","24 Jul 2018","-","-","-","6288.50"
"NIFTY SMALLCAP 500","23 Jul 2018","-","-","-","6150.67"
"NIFTY SMALLCAP 500","20 Jul 2018","-","-","-","6098.97"
"NIFTY SMALLCAP 500","19 Jul 2018","-","-","-","6082.90"
"NIFTY SMALLCAP 500","18 Jul 2018","-","-","-","6147.95"
"NIFTY SMALLCAP 500","17 Jul 2018","-","-","-","6211.81"
"NIFTY SMALLCAP 500","16 Jul 2018","-","-","-","6158.46"
"NIFTY SMALLCAP 500","13 Jul 2018","-","-","-","6310.08"
"NIFTY SMALLCAP 500","12 Jul 2018","-","-","-","6402.94"
"NIFTY SMALLCAP 500","11 Jul 2018","-","-","-","6411.04"
"NIFTY SMALLCAP 500","10 Jul 2018","-","-","-","6433.72"
"NIFTY SMALLCAP 500","09 Jul 2018","-","-","-","6371.22"
"NIFTY SMALLCAP 500","06 Jul 2018","-","-","-","6264.55"
"NIFTY SMALLCAP 500","05 Jul 2018","-","-","-","6236.61"
"NIFTY SMALLCAP 500","04 Jul 2018","-","-","-","6272.48"
"NIFTY SMALLCAP 500","03 Jul 2018","-","-","-","6251.52"
"NIFTY SMALLCAP 500","02 Jul 2018","-","-","-","6220.75"
"NIFTY SMALLCAP 500","29 Jun 2018","-","-","-","6273.34"
"NIFTY SMALLCAP 500","28 Jun 2018","-","-","-","6150.02"
"NIFTY SMALLCAP 500","27 Jun 2018","-","-","-","6239.81"
"NIFTY SMALLCAP 500","26 Jun 2018","-","-","-","6362.91"
"NIFTY SMALLCAP 500","25 Jun 2018","-","-","-","6407.65"
"NIFTY SMALLCAP 500","22 Jun 2018","-","-","-","6457.85"
"NIFTY SMALLCAP 500","21 Jun 2018","-","-","-","6457.11"
"NIFTY SMALLCAP 500","20 Jun 2018","-","-","-","6516.66"
"NIFTY SMALLCAP 500","19 Jun 2018","-","-","-","6502.13"
"NIFTY SMALLCAP 500","18 Jun 2018","-","-","-","6583.36"
"NIFTY SMALLCAP 500","15 Jun 2018","-","-","-","6628.79"
"NIFTY SMALLCAP 500","14 Jun 2018","-","-","-","6657.24"
"NIFTY SMALLCAP 500","13 Jun 2018","-","-","-","6662.74"
"NIFTY SMALLCAP 500","12 Jun 2018","-","-","-","6674.47"
"NIFTY SMALLCAP 500","11 Jun 2018","-","-","-","6637.90"
"NIFTY SMALLCAP 500","08 Jun 2018","-","-","-","6600.84"
"NIFTY SMALLCAP 500","07 Jun 2018","-","-","-","6559.70"
"NIFTY SMALLCAP 500","06 Jun 2018","-","-","-","6434.58"
"NIFTY SMALLCAP 500","05 Jun 2018","-","-","-","6335.56"
"NIFTY SMALLCAP 500","04 Jun 2018","-","-","-","6504.97"
"NIFTY SMALLCAP 500","01 Jun 2018","-","-","-","6653.03"
"NIFTY SMALLCAP 500","31 May 2018","-","-","-","6753.49"
"NIFTY SMALLCAP 500","30 May 2018","-","-","-","6797.45"
"NIFTY SMALLCAP 500","29 May 2018","-","-","-","6809.96"
"NIFTY SMALLCAP 500","28 May 2018","-","-","-","6823.08"
"NIFTY SMALLCAP 500","25 May 2018","-","-","-","6728.25"
"NIFTY SMALLCAP 500","24 May 2018","-","-","-","6656.19"
"NIFTY SMALLCAP 500","23 May 2018","-","-","-","6664.76"
"NIFTY SMALLCAP 500","22 May 2018","-","-","-","6687.85"
"NIFTY SMALLCAP 500","21 May 2018","-","-","-","6619.34"
"NIFTY SMALLCAP 500","18 May 2018","-","-","-","6765.16"
"NIFTY SMALLCAP 500","17 May 2018","-","-","-","6889.49"
