"Index Name","Date","Open","High","Low","Close"
"NIFTY INDIA FPI 150","29 Dec 2023","-","-","-","1302.09"
"NIFTY INDIA FPI 150","28 Dec 2023","-","-","-","1301.66"
"NIFTY INDIA FPI 150","27 Dec 2023","-","-","-","1294.06"
"NIFTY INDIA FPI 150","26 Dec 2023","-","-","-","1283.90"
"NIFTY INDIA FPI 150","22 Dec 2023","-","-","-","1276.92"
"NIFTY INDIA FPI 150","21 Dec 2023","-","-","-","1266.95"
"NIFTY INDIA FPI 150","20 Dec 2023","-","-","-","1257.34"
"NIFTY INDIA FPI 150","19 Dec 2023","-","-","-","1284.66"
"NIFTY INDIA FPI 150","18 Dec 2023","-","-","-","1283.77"
"NIFTY INDIA FPI 150","15 Dec 2023","-","-","-","1281.97"
"NIFTY INDIA FPI 150","14 Dec 2023","-","-","-","1266.15"
"NIFTY INDIA FPI 150","13 Dec 2023","-","-","-","1248.97"
"NIFTY INDIA FPI 150","12 Dec 2023","-","-","-","1245.57"
"NIFTY INDIA FPI 150","11 Dec 2023","-","-","-","1251.25"
"NIFTY INDIA FPI 150","08 Dec 2023","-","-","-","1247.29"
"NIFTY INDIA FPI 150","07 Dec 2023","-","-","-","1247.17"
"NIFTY INDIA FPI 150","06 Dec 2023","-","-","-","1245.66"
"NIFTY INDIA FPI 150","05 Dec 2023","-","-","-","1238.26"
"NIFTY INDIA FPI 150","04 Dec 2023","-","-","-","1226.71"
"NIFTY INDIA FPI 150","01 Dec 2023","-","-","-","1207.52"
"NIFTY INDIA FPI 150","30 Nov 2023","-","-","-","1199.92"
"NIFTY INDIA FPI 150","29 Nov 2023","-","-","-","1194.29"
"NIFTY INDIA FPI 150","28 Nov 2023","-","-","-","1184.66"
"NIFTY INDIA FPI 150","24 Nov 2023","-","-","-","1174.55"
"NIFTY INDIA FPI 150","23 Nov 2023","-","-","-","1176.34"
"NIFTY INDIA FPI 150","22 Nov 2023","-","-","-","1176.74"
"NIFTY INDIA FPI 150","21 Nov 2023","-","-","-","1174.95"
"NIFTY INDIA FPI 150","20 Nov 2023","-","-","-","1170.37"
"NIFTY INDIA FPI 150","17 Nov 2023","-","-","-","1172.55"
"NIFTY INDIA FPI 150","16 Nov 2023","-","-","-","1171.71"
"NIFTY INDIA FPI 150","15 Nov 2023","-","-","-","1163.00"
"NIFTY INDIA FPI 150","13 Nov 2023","-","-","-","1148.64"
"NIFTY INDIA FPI 150","12 Nov 2023","-","-","-","1152.12"
"NIFTY INDIA FPI 150","10 Nov 2023","-","-","-","1145.67"
"NIFTY INDIA FPI 150","09 Nov 2023","-","-","-","1143.98"
"NIFTY INDIA FPI 150","08 Nov 2023","-","-","-","1147.38"
"NIFTY INDIA FPI 150","07 Nov 2023","-","-","-","1142.58"
"NIFTY INDIA FPI 150","06 Nov 2023","-","-","-","1140.89"
"NIFTY INDIA FPI 150","03 Nov 2023","-","-","-","1129.37"
"NIFTY INDIA FPI 150","02 Nov 2023","-","-","-","1122.24"
"NIFTY INDIA FPI 150","01 Nov 2023","-","-","-","1111.06"
"NIFTY INDIA FPI 150","31 Oct 2023","-","-","-","1116.55"
"NIFTY INDIA FPI 150","30 Oct 2023","-","-","-","1118.27"
"NIFTY INDIA FPI 150","27 Oct 2023","-","-","-","1113.51"
"NIFTY INDIA FPI 150","26 Oct 2023","-","-","-","1099.31"
"NIFTY INDIA FPI 150","25 Oct 2023","-","-","-","1114.84"
"NIFTY INDIA FPI 150","23 Oct 2023","-","-","-","1123.90"
"NIFTY INDIA FPI 150","20 Oct 2023","-","-","-","1142.88"
"NIFTY INDIA FPI 150","19 Oct 2023","-","-","-","1149.59"
"NIFTY INDIA FPI 150","18 Oct 2023","-","-","-","1152.88"
"NIFTY INDIA FPI 150","17 Oct 2023","-","-","-","1161.05"
"NIFTY INDIA FPI 150","16 Oct 2023","-","-","-","1157.18"
"NIFTY INDIA FPI 150","13 Oct 2023","-","-","-","1157.58"
"NIFTY INDIA FPI 150","12 Oct 2023","-","-","-","1159.28"
"NIFTY INDIA FPI 150","11 Oct 2023","-","-","-","1160.84"
"NIFTY INDIA FPI 150","10 Oct 2023","-","-","-","1154.05"
"NIFTY INDIA FPI 150","09 Oct 2023","-","-","-","1142.44"
"NIFTY INDIA FPI 150","06 Oct 2023","-","-","-","1152.34"
"NIFTY INDIA FPI 150","05 Oct 2023","-","-","-","1145.24"
"NIFTY INDIA FPI 150","04 Oct 2023","-","-","-","1140.60"
"NIFTY INDIA FPI 150","03 Oct 2023","-","-","-","1148.85"
"NIFTY INDIA FPI 150","29 Sep 2023","-","-","-","1152.62"
"NIFTY INDIA FPI 150","28 Sep 2023","-","-","-","1144.21"
"NIFTY INDIA FPI 150","27 Sep 2023","-","-","-","1158.41"
"NIFTY INDIA FPI 150","26 Sep 2023","-","-","-","1154.41"
