"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 500","29 Dec 2023","-","-","-","15808.82"
"NIFTY SMALLCAP 500","28 Dec 2023","-","-","-","15704.22"
"NIFTY SMALLCAP 500","27 Dec 2023","-","-","-","15653.44"
"NIFTY SMALLCAP 500","26 Dec 2023","-","-","-","15616.76"
"NIFTY SMALLCAP 500","22 Dec 2023","-","-","-","15551.17"
"NIFTY SMALLCAP 500","21 Dec 2023","-","-","-","15406.71"
"NIFTY SMALLCAP 500","20 Dec 2023","-","-","-","15136.14"
"NIFTY SMALLCAP 500","19 Dec 2023","-","-","-","15692.33"
"NIFTY SMALLCAP 500","18 Dec 2023","-","-","-","15666.81"
"NIFTY SMALLCAP 500","15 Dec 2023","-","-","-","15595.90"
"NIFTY SMALLCAP 500","14 Dec 2023","-","-","-","15504.43"
"NIFTY SMALLCAP 500","13 Dec 2023","-","-","-","15405.66"
"NIFTY SMALLCAP 500","12 Dec 2023","-","-","-","15270.52"
"NIFTY SMALLCAP 500","11 Dec 2023","-","-","-","15298.92"
"NIFTY SMALLCAP 500","08 Dec 2023","-","-","-","15197.01"
"NIFTY SMALLCAP 500","07 Dec 2023","-","-","-","15302.61"
"NIFTY SMALLCAP 500","06 Dec 2023","-","-","-","15271.19"
"NIFTY SMALLCAP 500","05 Dec 2023","-","-","-","15239.53"
"NIFTY SMALLCAP 500","04 Dec 2023","-","-","-","15225.78"
"NIFTY SMALLCAP 500","01 Dec 2023","-","-","-","15043.55"
"NIFTY SMALLCAP 500","30 Nov 2023","-","-","-","14982.43"
"NIFTY SMALLCAP 500","29 Nov 2023","-","-","-","14823.33"
"NIFTY SMALLCAP 500","28 Nov 2023","-","-","-","14740.23"
"NIFTY SMALLCAP 500","24 Nov 2023","-","-","-","14709.07"
"NIFTY SMALLCAP 500","23 Nov 2023","-","-","-","14683.34"
"NIFTY SMALLCAP 500","22 Nov 2023","-","-","-","14617.89"
"NIFTY SMALLCAP 500","21 Nov 2023","-","-","-","14725.10"
"NIFTY SMALLCAP 500","20 Nov 2023","-","-","-","14696.62"
"NIFTY SMALLCAP 500","17 Nov 2023","-","-","-","14665.44"
"NIFTY SMALLCAP 500","16 Nov 2023","-","-","-","14609.68"
"NIFTY SMALLCAP 500","15 Nov 2023","-","-","-","14554.58"
"NIFTY SMALLCAP 500","13 Nov 2023","-","-","-","14392.01"
"NIFTY SMALLCAP 500","12 Nov 2023","-","-","-","14352.70"
"NIFTY SMALLCAP 500","10 Nov 2023","-","-","-","14174.80"
"NIFTY SMALLCAP 500","09 Nov 2023","-","-","-","14112.59"
"NIFTY SMALLCAP 500","08 Nov 2023","-","-","-","14145.33"
