"Index Name","Date","Open","High","Low","Close"
"NIFTY MICROCAP 250","24 Mar 2026","19453.4","19642.4","19111.1","19553.75"
"NIFTY MICROCAP 250","23 Mar 2026","19711.85","19715.9","18952.05","19006.90"
"NIFTY MICROCAP 250","20 Mar 2026","19922.2","20158.25","19891.35","19927.50"
"NIFTY MICROCAP 250","19 Mar 2026","20003.1","20098.1","19732.1","19755.35"
"NIFTY MICROCAP 250","18 Mar 2026","19857.35","20421.95","19837.95","20325.85"
"NIFTY MICROCAP 250","17 Mar 2026","19691","19839.95","19541.7","19794.55"
"NIFTY MICROCAP 250","16 Mar 2026","19691.85","19746.05","19304.65","19600.20"
"NIFTY MICROCAP 250","13 Mar 2026","20229.15","20249.05","19682.05","19719.60"
"NIFTY MICROCAP 250","12 Mar 2026","20283.2","20476.9","19948.9","20309.75"
"NIFTY MICROCAP 250","11 Mar 2026","20502.65","20742.95","20324.2","20372.70"
"NIFTY MICROCAP 250","10 Mar 2026","20205.3","20430.15","20073.6","20395.35"
"NIFTY MICROCAP 250","09 Mar 2026","20066.15","20104.3","19650.3","19919.95"
"NIFTY MICROCAP 250","06 Mar 2026","20469","20666.25","20447.65","20465.35"
"NIFTY MICROCAP 250","05 Mar 2026","20387.9","20519.85","20254.1","20484.25"
"NIFTY MICROCAP 250","04 Mar 2026","20497.4","20521.25","20187.1","20272.60"
"NIFTY MICROCAP 250","02 Mar 2026","20358.05","21106.95","20357.3","20824.55"
"NIFTY MICROCAP 250","27 Feb 2026","21525.15","21528.35","21264.95","21297.30"
"NIFTY MICROCAP 250","26 Feb 2026","21522.65","21679.7","21457.55","21528.50"
"NIFTY MICROCAP 250","25 Feb 2026","21521.5","21583.9","21377.55","21473.15"
"NIFTY MICROCAP 250","24 Feb 2026","21647.1","21648.5","21313.15","21433.75"
"NIFTY MICROCAP 250","23 Feb 2026","21810.95","21943.15","21653.5","21709.70"
"NIFTY MICROCAP 250","20 Feb 2026","21686.85","21742.9","21537.9","21679.05"
"NIFTY MICROCAP 250","19 Feb 2026","22065.4","22098.6","21655","21712.35"
"NIFTY MICROCAP 250","18 Feb 2026","22009.1","22098.9","21966.8","22024.15"
"NIFTY MICROCAP 250","17 Feb 2026","21744.05","22001.9","21683.1","21961.30"
"NIFTY MICROCAP 250","16 Feb 2026","21838.2","21858.55","21676.7","21745.70"
"NIFTY MICROCAP 250","13 Feb 2026","22057.2","22075.55","21771.25","21907.40"
"NIFTY MICROCAP 250","12 Feb 2026","22333.65","22334.1","22161.15","22232.90"
"NIFTY MICROCAP 250","11 Feb 2026","22508.65","22512.1","22260.6","22343.55"
"NIFTY MICROCAP 250","10 Feb 2026","22302.85","22504.55","22260.7","22459.60"
"NIFTY MICROCAP 250","09 Feb 2026","21841.1","22268.9","21813.75","22237.40"
"NIFTY MICROCAP 250","06 Feb 2026","21793.6","21801.8","21518.7","21676.00"
"NIFTY MICROCAP 250","05 Feb 2026","22050.95","22052.3","21730.4","21849.00"
"NIFTY MICROCAP 250","04 Feb 2026","21779.7","22089.55","21666.6","22069.80"
"NIFTY MICROCAP 250","03 Feb 2026","22058.8","22062.7","21580.65","21783.10"
"NIFTY MICROCAP 250","02 Feb 2026","20932.4","21060.35","20541.35","21001.55"
"NIFTY MICROCAP 250","01 Feb 2026","21278.4","21424.4","20724","20973.20"
"NIFTY MICROCAP 250","30 Jan 2026","20739.45","21332.1","20596.4","21268.75"
"NIFTY MICROCAP 250","29 Jan 2026","21030.15","21044.25","20666.5","20890.05"
"NIFTY MICROCAP 250","28 Jan 2026","20626.9","21015","20626.3","20969.55"
"NIFTY MICROCAP 250","27 Jan 2026","20581.35","20660.35","20181.75","20554.75"
"NIFTY MICROCAP 250","23 Jan 2026","21062.95","21065.1","20465.9","20526.10"
"NIFTY MICROCAP 250","22 Jan 2026","20853.85","21075.95","20817.4","20975.90"
"NIFTY MICROCAP 250","21 Jan 2026","20735.8","20857.5","20385.25","20653.10"
"NIFTY MICROCAP 250","20 Jan 2026","21389.8","21394","20763.4","20823.25"
"NIFTY MICROCAP 250","19 Jan 2026","21591.35","21591.4","21365.1","21394.30"
"NIFTY MICROCAP 250","16 Jan 2026","21798.45","21886.5","21576.3","21684.80"
"NIFTY MICROCAP 250","14 Jan 2026","21744.25","21842.25","21672.1","21769.90"
"NIFTY MICROCAP 250","13 Jan 2026","21801.3","21910.25","21674.75","21781.70"
"NIFTY MICROCAP 250","12 Jan 2026","21865.55","21866.05","21363.9","21705.60"
"NIFTY MICROCAP 250","09 Jan 2026","22227.55","22301.05","21868.3","21890.30"
"NIFTY MICROCAP 250","08 Jan 2026","22695.65","22729.25","22241.4","22278.00"
"NIFTY MICROCAP 250","07 Jan 2026","22692.45","22749.95","22631.1","22712.40"
"NIFTY MICROCAP 250","06 Jan 2026","22886.6","22893.3","22651.75","22707.10"
"NIFTY MICROCAP 250","05 Jan 2026","22871.45","22925.4","22724","22860.30"
"NIFTY MICROCAP 250","02 Jan 2026","22622.2","22819.55","22571.2","22799.85"
"NIFTY MICROCAP 250","01 Jan 2026","22573.7","22619","22481.8","22593.30"
