"Index Name","Date","Open","High","Low","Close"
"NIFTY 500","24 Mar 2026","21045.45","21183.15","20743.9","21067.00"
"NIFTY 500","23 Mar 2026","21079.6","21090.05","20611.8","20664.25"
"NIFTY 500","20 Mar 2026","21349.95","21558","21294.85","21327.90"
"NIFTY 500","19 Mar 2026","21466.4","21562.8","21156.2","21225.80"
"NIFTY 500","18 Mar 2026","21721.45","21990.4","21713.4","21917.40"
"NIFTY 500","17 Mar 2026","21585.05","21729.65","21446.15","21669.30"
"NIFTY 500","16 Mar 2026","21355.95","21593.25","21110","21498.80"
"NIFTY 500","13 Mar 2026","21763.25","21780.75","21351.1","21391.20"
"NIFTY 500","12 Mar 2026","21888.4","22059.6","21703.9","21897.50"
"NIFTY 500","11 Mar 2026","22351.85","22440.9","22009.3","22042.30"
"NIFTY 500","10 Mar 2026","22310.8","22385.65","22141.85","22342.95"
"NIFTY 500","09 Mar 2026","21995.15","22090.7","21743.15","22056.55"
"NIFTY 500","06 Mar 2026","22621.55","22701.6","22456.45","22481.30"
"NIFTY 500","05 Mar 2026","22536.75","22760.85","22468.2","22697.80"
"NIFTY 500","04 Mar 2026","22438","22517.4","22283.15","22409.80"
"NIFTY 500","02 Mar 2026","22547","22992.35","22539.65","22835.95"
"NIFTY 500","27 Feb 2026","23423.95","23433.55","23136.75","23166.85"
"NIFTY 500","26 Feb 2026","23462.05","23502.95","23340.75","23448.50"
"NIFTY 500","25 Feb 2026","23388.45","23500.1","23325.9","23403.80"
"NIFTY 500","24 Feb 2026","23418.1","23418.1","23168.05","23304.60"
"NIFTY 500","23 Feb 2026","23493.3","23566.85","23394.25","23484.95"
"NIFTY 500","20 Feb 2026","23252.75","23467.4","23221.15","23395.00"
"NIFTY 500","19 Feb 2026","23691.6","23697.9","23235.35","23297.45"
"NIFTY 500","18 Feb 2026","23571.5","23657.75","23490.35","23645.80"
"NIFTY 500","17 Feb 2026","23445.3","23563.25","23394.8","23540.05"
"NIFTY 500","16 Feb 2026","23248.55","23487.35","23190.2","23472.45"
"NIFTY 500","13 Feb 2026","23448.7","23464.05","23285","23313.15"
"NIFTY 500","12 Feb 2026","23753.8","23753.8","23589.05","23651.55"
"NIFTY 500","11 Feb 2026","23808.1","23811.15","23707.15","23783.05"
"NIFTY 500","10 Feb 2026","23752.6","23796.4","23691.5","23753.75"
"NIFTY 500","09 Feb 2026","23600.85","23693.05","23535.4","23683.40"
"NIFTY 500","06 Feb 2026","23366.5","23447","23211.4","23434.00"
"NIFTY 500","05 Feb 2026","23509.75","23509.95","23337.35","23411.70"
"NIFTY 500","04 Feb 2026","23414.1","23562.7","23284.45","23534.95"
"NIFTY 500","03 Feb 2026","23870.2","23912.35","23355.5","23446.30"
"NIFTY 500","02 Feb 2026","22595.45","22869.7","22408.5","22837.00"
"NIFTY 500","01 Feb 2026","23067.5","23160.1","22337.3","22611.30"
"NIFTY 500","30 Jan 2026","22994.3","23110.2","22916","23079.50"
"NIFTY 500","29 Jan 2026","23107.5","23158.6","22922.6","23134.80"
"NIFTY 500","28 Jan 2026","22899.6","23101.75","22884.5","23082.10"
"NIFTY 500","27 Jan 2026","22752.7","22886.95","22562.95","22819.25"
"NIFTY 500","23 Jan 2026","23072.3","23073.35","22679.7","22706.20"
"NIFTY 500","22 Jan 2026","23013.45","23144.55","22888.5","23008.75"
"NIFTY 500","21 Jan 2026","22864.5","22981.8","22586.8","22835.15"
"NIFTY 500","20 Jan 2026","23365.65","23368.15","22888.65","22946.65"
"NIFTY 500","19 Jan 2026","23443.3","23443.35","23324.85","23373.75"
"NIFTY 500","16 Jan 2026","23502.85","23652.7","23455.5","23485.30"
"NIFTY 500","14 Jan 2026","23422.1","23558.7","23399.9","23475.85"
"NIFTY 500","13 Jan 2026","23603.45","23627.05","23336.05","23480.65"
"NIFTY 500","12 Jan 2026","23459.4","23533.45","23199.5","23510.45"
"NIFTY 500","09 Jan 2026","23646.75","23741.75","23407.7","23467.35"
"NIFTY 500","08 Jan 2026","23996.2","24010.45","23657.35","23680.10"
"NIFTY 500","07 Jan 2026","23995.85","24050.55","23942.25","24016.60"
"NIFTY 500","06 Jan 2026","24042.9","24089.75","23941.4","24010.50"
"NIFTY 500","05 Jan 2026","24123.1","24144.2","23999.15","24058.45"
"NIFTY 500","02 Jan 2026","23935.95","24107.7","23921.45","24099.00"
"NIFTY 500","01 Jan 2026","23914.65","23925.55","23835.55","23909.55"
