"Index Name","Date","Open","High","Low","Close"
"NIFTY INDIA FPI 150","24 Mar 2026","1435.15","1444.65","1415.4","1435.65"
"NIFTY INDIA FPI 150","23 Mar 2026","1435.65","1436.3","1407.25","1410.50"
"NIFTY INDIA FPI 150","20 Mar 2026","1450.25","1466.85","1448.9","1451.95"
"NIFTY INDIA FPI 150","19 Mar 2026","1460","1466.95","1435.7","1440.85"
"NIFTY INDIA FPI 150","18 Mar 2026","1473.9","1492.85","1473.9","1487.45"
"NIFTY INDIA FPI 150","17 Mar 2026","1464.45","1474.75","1455.65","1470.35"
"NIFTY INDIA FPI 150","16 Mar 2026","1449.3","1465.8","1434.75","1459.50"
"NIFTY INDIA FPI 150","13 Mar 2026","1475.25","1477.45","1449.25","1452.30"
"NIFTY INDIA FPI 150","12 Mar 2026","1484.85","1495.6","1472.75","1484.55"
"NIFTY INDIA FPI 150","11 Mar 2026","1517.2","1523.15","1491.7","1493.95"
"NIFTY INDIA FPI 150","10 Mar 2026","1517.3","1519.2","1503.75","1516.30"
"NIFTY INDIA FPI 150","09 Mar 2026","1492.95","1503.45","1479.35","1500.35"
"NIFTY INDIA FPI 150","06 Mar 2026","1532.7","1539","1522.9","1524.75"
"NIFTY INDIA FPI 150","05 Mar 2026","1524.95","1542.45","1521.95","1537.20"
"NIFTY INDIA FPI 150","04 Mar 2026","1519.1","1523.15","1507.05","1516.10"
"NIFTY INDIA FPI 150","02 Mar 2026","1526.45","1554.15","1525.8","1543.85"
"NIFTY INDIA FPI 150","27 Feb 2026","1583.5","1584.25","1563.1","1565.25"
"NIFTY INDIA FPI 150","26 Feb 2026","1584.55","1588.15","1576.9","1584.90"
"NIFTY INDIA FPI 150","25 Feb 2026","1579","1588.35","1575.3","1580.25"
"NIFTY INDIA FPI 150","24 Feb 2026","1580.05","1580.05","1563.75","1573.20"
"NIFTY INDIA FPI 150","23 Feb 2026","1587.6","1591.7","1579.55","1585.85"
"NIFTY INDIA FPI 150","20 Feb 2026","1571.25","1586.1","1568.95","1580.85"
"NIFTY INDIA FPI 150","19 Feb 2026","1601.4","1602.4","1569.9","1574.15"
"NIFTY INDIA FPI 150","18 Feb 2026","1594.35","1599.35","1587.15","1598.60"
"NIFTY INDIA FPI 150","17 Feb 2026","1587.25","1595.35","1583.8","1592.35"
"NIFTY INDIA FPI 150","16 Feb 2026","1574.3","1590.25","1570.15","1589.15"
"NIFTY INDIA FPI 150","13 Feb 2026","1584.4","1586.4","1574.8","1577.85"
"NIFTY INDIA FPI 150","12 Feb 2026","1609.1","1609.1","1596.1","1600.60"
"NIFTY INDIA FPI 150","11 Feb 2026","1613.5","1613.5","1607","1611.95"
"NIFTY INDIA FPI 150","10 Feb 2026","1610.65","1612.5","1605.65","1609.30"
"NIFTY INDIA FPI 150","09 Feb 2026","1602","1606.45","1597.4","1605.60"
"NIFTY INDIA FPI 150","06 Feb 2026","1587.35","1592.3","1576.35","1591.40"
"NIFTY INDIA FPI 150","05 Feb 2026","1595.3","1595.85","1584.75","1590.05"
"NIFTY INDIA FPI 150","04 Feb 2026","1590.1","1599.85","1580.2","1597.55"
"NIFTY INDIA FPI 150","03 Feb 2026","1624.45","1626.75","1588.65","1594.35"
"NIFTY INDIA FPI 150","02 Feb 2026","1537.2","1555.35","1525.55","1553.60"
"NIFTY INDIA FPI 150","01 Feb 2026","1567.35","1574.8","1517.95","1537.25"
"NIFTY INDIA FPI 150","30 Jan 2026","1564.45","1570.3","1558.6","1567.95"
"NIFTY INDIA FPI 150","29 Jan 2026","1574.1","1576.1","1559.55","1574.40"
"NIFTY INDIA FPI 150","28 Jan 2026","1560.8","1573.9","1559.3","1572.45"
"NIFTY INDIA FPI 150","27 Jan 2026","1553.35","1560","1541.35","1556.00"
"NIFTY INDIA FPI 150","23 Jan 2026","1573.1","1573.1","1547","1548.80"
"NIFTY INDIA FPI 150","22 Jan 2026","1567.9","1578.1","1560.8","1568.65"
"NIFTY INDIA FPI 150","21 Jan 2026","1556.65","1565.85","1539.45","1556.45"
"NIFTY INDIA FPI 150","20 Jan 2026","1591.55","1591.8","1557.75","1561.95"
"NIFTY INDIA FPI 150","19 Jan 2026","1595.9","1596.75","1588.5","1592.10"
"NIFTY INDIA FPI 150","16 Jan 2026","1598.35","1610.2","1595.8","1598.70"
"NIFTY INDIA FPI 150","14 Jan 2026","1592.2","1602.15","1590","1595.60"
"NIFTY INDIA FPI 150","13 Jan 2026","1607.1","1607.55","1585.9","1596.20"
"NIFTY INDIA FPI 150","12 Jan 2026","1595.65","1603.3","1579.7","1601.70"
"NIFTY INDIA FPI 150","09 Jan 2026","1606.65","1614.75","1591.55","1596.25"
"NIFTY INDIA FPI 150","08 Jan 2026","1631.4","1631.7","1607.25","1608.65"
"NIFTY INDIA FPI 150","07 Jan 2026","1631.4","1636.1","1628.05","1632.95"
"NIFTY INDIA FPI 150","06 Jan 2026","1634.4","1636.9","1626.95","1631.75"
"NIFTY INDIA FPI 150","05 Jan 2026","1639.85","1641.4","1631.75","1635.55"
"NIFTY INDIA FPI 150","02 Jan 2026","1627.45","1639.55","1626.65","1638.95"
"NIFTY INDIA FPI 150","01 Jan 2026","1623.65","1626.45","1619.8","1625.45"
