"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","24 Mar 2026","62668.15","62876.2","61349.35","62360.70"
"NIFTY NEXT 50","23 Mar 2026","63236.75","63238.65","61272.25","61414.90"
"NIFTY NEXT 50","20 Mar 2026","64035.75","64918.35","63744.65","63862.30"
"NIFTY NEXT 50","19 Mar 2026","64706.75","64706.75","63319.75","63573.80"
"NIFTY NEXT 50","18 Mar 2026","65200.5","65883.4","65050.65","65668.50"
"NIFTY NEXT 50","17 Mar 2026","64722.05","65161.4","64261.3","65021.60"
"NIFTY NEXT 50","16 Mar 2026","64621.55","64969.5","63525.5","64462.30"
"NIFTY NEXT 50","13 Mar 2026","66132.2","66429.5","64578.75","64691.45"
"NIFTY NEXT 50","12 Mar 2026","66119","66815.25","65299","66424.55"
"NIFTY NEXT 50","11 Mar 2026","67375.9","67765.4","66363.7","66498.65"
"NIFTY NEXT 50","10 Mar 2026","66929.7","67391.35","66431.6","67227.95"
"NIFTY NEXT 50","09 Mar 2026","66198.25","66202.4","64998.8","66070.65"
"NIFTY NEXT 50","06 Mar 2026","67559.05","68078.3","67392.9","67476.65"
"NIFTY NEXT 50","05 Mar 2026","67102.85","67893.4","67036.7","67722.20"
"NIFTY NEXT 50","04 Mar 2026","67555.3","67575.1","66480.7","66799.40"
"NIFTY NEXT 50","02 Mar 2026","67393.3","69144.45","67352.55","68650.25"
"NIFTY NEXT 50","27 Feb 2026","70630.1","70630.1","69553.45","69710.90"
"NIFTY NEXT 50","26 Feb 2026","70534.6","70697.25","70118.55","70628.50"
"NIFTY NEXT 50","25 Feb 2026","70045.5","70498.75","70014.65","70399.25"
"NIFTY NEXT 50","24 Feb 2026","69498.35","69948.1","69108.55","69778.45"
"NIFTY NEXT 50","23 Feb 2026","69844.8","70042.95","69417.85","69723.10"
"NIFTY NEXT 50","20 Feb 2026","68913.2","69650","68862.25","69453.65"
"NIFTY NEXT 50","19 Feb 2026","70379.8","70439.7","68822.5","69028.75"
"NIFTY NEXT 50","18 Feb 2026","69964.45","70389.5","69796.7","70334.35"
"NIFTY NEXT 50","17 Feb 2026","69433.95","69915.2","69255","69868.75"
"NIFTY NEXT 50","16 Feb 2026","68553.85","69588.05","68369.3","69496.75"
"NIFTY NEXT 50","13 Feb 2026","69374.65","69381.8","68485.5","68826.75"
"NIFTY NEXT 50","12 Feb 2026","70221.8","70223.65","69605.7","69916.10"
"NIFTY NEXT 50","11 Feb 2026","70049","70386.15","69740.75","70216.55"
"NIFTY NEXT 50","10 Feb 2026","69941.75","69969.4","69614.15","69829.60"
"NIFTY NEXT 50","09 Feb 2026","69436.45","69797.45","69107.35","69729.35"
"NIFTY NEXT 50","06 Feb 2026","68772.65","69128.55","68166.65","69058.40"
"NIFTY NEXT 50","05 Feb 2026","69078.5","69206.55","68524.65","68970.40"
"NIFTY NEXT 50","04 Feb 2026","68889.15","69354.65","68098.35","69298.55"
"NIFTY NEXT 50","03 Feb 2026","69488.65","69884.15","68446.95","68849.40"
"NIFTY NEXT 50","02 Feb 2026","66452.3","67244.05","65573.75","67073.20"
"NIFTY NEXT 50","01 Feb 2026","67537.15","67991.9","65300.05","66360.55"
"NIFTY NEXT 50","30 Jan 2026","68146.85","68153","67439.8","67839.85"
"NIFTY NEXT 50","29 Jan 2026","68300.2","68458.2","67756.35","68409.75"
"NIFTY NEXT 50","28 Jan 2026","66906.8","68298","66872.55","68205.65"
"NIFTY NEXT 50","27 Jan 2026","66696.6","66896.95","65868.6","66696.55"
"NIFTY NEXT 50","23 Jan 2026","67829.2","67834.25","66109.75","66260.55"
"NIFTY NEXT 50","22 Jan 2026","67332.35","67976.4","67194.95","67592.80"
"NIFTY NEXT 50","21 Jan 2026","66864.35","67310.15","65997.6","66864.45"
"NIFTY NEXT 50","20 Jan 2026","68642.85","68748.75","66923.15","67110.90"
"NIFTY NEXT 50","19 Jan 2026","68792.25","69233.7","68516.9","68693.90"
"NIFTY NEXT 50","16 Jan 2026","68867.35","69358.6","68593.15","68857.90"
"NIFTY NEXT 50","14 Jan 2026","68446.8","68984.6","68272.6","68786.90"
"NIFTY NEXT 50","13 Jan 2026","68907.75","69126.65","67946.65","68522.00"
"NIFTY NEXT 50","12 Jan 2026","68553.65","68770.85","67642.7","68699.05"
"NIFTY NEXT 50","09 Jan 2026","69059.2","69530.7","68258.75","68492.20"
"NIFTY NEXT 50","08 Jan 2026","70633.9","70648.35","69077.5","69196.10"
"NIFTY NEXT 50","07 Jan 2026","70681.9","70833.65","70404.35","70690.60"
"NIFTY NEXT 50","06 Jan 2026","70529.25","70670.15","70228.8","70602.10"
"NIFTY NEXT 50","05 Jan 2026","70528.05","70611.85","70129.35","70413.40"
"NIFTY NEXT 50","02 Jan 2026","69823.65","70461.3","69792.15","70416.90"
"NIFTY NEXT 50","01 Jan 2026","69523.15","69722.15","69276.8","69675.40"
