"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","24 Mar 2026","19869.15","20006.7","19528.4","19931.50"
"NIFTY MIDCAP 150","23 Mar 2026","20007.65","20007.65","19384.45","19445.75"
"NIFTY MIDCAP 150","20 Mar 2026","20257.35","20484.7","20196.1","20226.90"
"NIFTY MIDCAP 150","19 Mar 2026","20424.65","20434.35","20030.55","20108.95"
"NIFTY MIDCAP 150","18 Mar 2026","20412.75","20820.35","20383.4","20746.80"
"NIFTY MIDCAP 150","17 Mar 2026","20255.55","20415.7","20103.4","20366.95"
"NIFTY MIDCAP 150","16 Mar 2026","20188.25","20295.55","19824.95","20158.45"
"NIFTY MIDCAP 150","13 Mar 2026","20698.25","20740.7","20186.25","20233.00"
"NIFTY MIDCAP 150","12 Mar 2026","20720.85","20933.25","20442.1","20790.90"
"NIFTY MIDCAP 150","11 Mar 2026","21142.6","21247.4","20797","20839.35"
"NIFTY MIDCAP 150","10 Mar 2026","21023.9","21134.45","20872.75","21079.75"
"NIFTY MIDCAP 150","09 Mar 2026","20790.05","20793.75","20423.55","20749.45"
"NIFTY MIDCAP 150","06 Mar 2026","21286.75","21437.8","21164.05","21181.80"
"NIFTY MIDCAP 150","05 Mar 2026","21142","21371.4","21041.2","21326.00"
"NIFTY MIDCAP 150","04 Mar 2026","21164.75","21180.7","20850","21004.95"
"NIFTY MIDCAP 150","02 Mar 2026","21079.85","21712","21075.45","21476.25"
"NIFTY MIDCAP 150","27 Feb 2026","22065.1","22076.05","21809.75","21847.35"
"NIFTY MIDCAP 150","26 Feb 2026","22005.25","22112.55","21948","22087.15"
"NIFTY MIDCAP 150","25 Feb 2026","21901.8","21985.65","21822.35","21959.05"
"NIFTY MIDCAP 150","24 Feb 2026","21820.3","21864.35","21611.2","21820.20"
"NIFTY MIDCAP 150","23 Feb 2026","21970.55","22012.5","21781.95","21882.10"
"NIFTY MIDCAP 150","20 Feb 2026","21764.55","21981.75","21726.95","21918.20"
"NIFTY MIDCAP 150","19 Feb 2026","22197.95","22213.25","21747.65","21813.40"
"NIFTY MIDCAP 150","18 Feb 2026","22075.8","22176.5","22013.95","22159.95"
"NIFTY MIDCAP 150","17 Feb 2026","21975.95","22060.95","21906.25","22039.70"
"NIFTY MIDCAP 150","16 Feb 2026","21799","21994.4","21715.15","21977.20"
"NIFTY MIDCAP 150","13 Feb 2026","22079.55","22080.4","21778","21884.35"
"NIFTY MIDCAP 150","12 Feb 2026","22350.4","22351.55","22160.6","22252.40"
"NIFTY MIDCAP 150","11 Feb 2026","22393.4","22393.85","22249.5","22364.40"
"NIFTY MIDCAP 150","10 Feb 2026","22375.4","22405.85","22277.25","22359.75"
"NIFTY MIDCAP 150","09 Feb 2026","22069.75","22288.85","22023.15","22272.00"
"NIFTY MIDCAP 150","06 Feb 2026","21881.15","21950.1","21663.3","21926.85"
"NIFTY MIDCAP 150","05 Feb 2026","21997.45","21997.45","21777.6","21931.50"
"NIFTY MIDCAP 150","04 Feb 2026","21852.05","22023.05","21699.45","22002.00"
"NIFTY MIDCAP 150","03 Feb 2026","22110.25","22233.85","21753.75","21869.85"
"NIFTY MIDCAP 150","02 Feb 2026","21040.25","21313.45","20768.1","21249.35"
"NIFTY MIDCAP 150","01 Feb 2026","21499.6","21562.1","20703.95","21041.80"
"NIFTY MIDCAP 150","30 Jan 2026","21353.8","21539.35","21225.45","21490.90"
"NIFTY MIDCAP 150","29 Jan 2026","21520.95","21536.3","21301.65","21483.65"
"NIFTY MIDCAP 150","28 Jan 2026","21200.65","21486.65","21191","21460.95"
"NIFTY MIDCAP 150","27 Jan 2026","21076.85","21185.8","20807.9","21119.10"
"NIFTY MIDCAP 150","23 Jan 2026","21451.75","21453.75","20976","21008.55"
"NIFTY MIDCAP 150","22 Jan 2026","21308","21509.8","21232.25","21376.00"
"NIFTY MIDCAP 150","21 Jan 2026","21262.95","21367.55","20842.45","21118.45"
"NIFTY MIDCAP 150","20 Jan 2026","21867.55","21869.65","21265","21334.60"
"NIFTY MIDCAP 150","19 Jan 2026","21925.65","21986","21833","21878.45"
"NIFTY MIDCAP 150","16 Jan 2026","21991.55","22133.05","21924.3","21975.10"
"NIFTY MIDCAP 150","14 Jan 2026","21887.4","22010.95","21833.1","21965.45"
"NIFTY MIDCAP 150","13 Jan 2026","22030.6","22106.8","21741.15","21918.70"
"NIFTY MIDCAP 150","12 Jan 2026","21986.9","22003.6","21632.35","21948.85"
"NIFTY MIDCAP 150","09 Jan 2026","22162.15","22274.25","21912.9","21985.90"
"NIFTY MIDCAP 150","08 Jan 2026","22604.4","22607.2","22150.85","22180.55"
"NIFTY MIDCAP 150","07 Jan 2026","22518.75","22650.05","22480.65","22606.50"
"NIFTY MIDCAP 150","06 Jan 2026","22582.5","22586.7","22417.1","22510.60"
"NIFTY MIDCAP 150","05 Jan 2026","22635.8","22648.45","22460.35","22555.45"
"NIFTY MIDCAP 150","02 Jan 2026","22424.6","22592.4","22390.3","22579.05"
"NIFTY MIDCAP 150","01 Jan 2026","22324.15","22379.1","22211.05","22369.15"
