"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 100","31 Dec 2009","-","-","-","3486.24"
"NIFTY SMALLCAP 100","30 Dec 2009","-","-","-","3470.43"
"NIFTY SMALLCAP 100","29 Dec 2009","-","-","-","3446.40"
"NIFTY SMALLCAP 100","24 Dec 2009","-","-","-","3429.38"
"NIFTY SMALLCAP 100","23 Dec 2009","-","-","-","3406.57"
"NIFTY SMALLCAP 100","22 Dec 2009","-","-","-","3360.77"
"NIFTY SMALLCAP 100","21 Dec 2009","-","-","-","3335.64"
"NIFTY SMALLCAP 100","18 Dec 2009","-","-","-","3361.06"
"NIFTY SMALLCAP 100","17 Dec 2009","-","-","-","3361.60"
"NIFTY SMALLCAP 100","16 Dec 2009","-","-","-","3324.65"
"NIFTY SMALLCAP 100","15 Dec 2009","-","-","-","3315.70"
"NIFTY SMALLCAP 100","14 Dec 2009","-","-","-","3356.76"
"NIFTY SMALLCAP 100","11 Dec 2009","-","-","-","3368.80"
"NIFTY SMALLCAP 100","10 Dec 2009","-","-","-","3387.74"
"NIFTY SMALLCAP 100","09 Dec 2009","-","-","-","3368.09"
"NIFTY SMALLCAP 100","08 Dec 2009","-","-","-","3372.38"
"NIFTY SMALLCAP 100","07 Dec 2009","-","-","-","3337.20"
"NIFTY SMALLCAP 100","04 Dec 2009","-","-","-","3364.12"
"NIFTY SMALLCAP 100","03 Dec 2009","-","-","-","3361.22"
"NIFTY SMALLCAP 100","02 Dec 2009","-","-","-","3346.49"
"NIFTY SMALLCAP 100","01 Dec 2009","-","-","-","3320.53"
"NIFTY SMALLCAP 100","30 Nov 2009","-","-","-","3264.17"
"NIFTY SMALLCAP 100","27 Nov 2009","-","-","-","3206.07"
"NIFTY SMALLCAP 100","26 Nov 2009","-","-","-","3259.98"
"NIFTY SMALLCAP 100","25 Nov 2009","-","-","-","3305.47"
"NIFTY SMALLCAP 100","24 Nov 2009","-","-","-","3306.19"
"NIFTY SMALLCAP 100","23 Nov 2009","-","-","-","3296.41"
"NIFTY SMALLCAP 100","20 Nov 2009","-","-","-","3278.76"
"NIFTY SMALLCAP 100","19 Nov 2009","-","-","-","3253.13"
"NIFTY SMALLCAP 100","18 Nov 2009","-","-","-","3300.58"
"NIFTY SMALLCAP 100","17 Nov 2009","-","-","-","3285.83"
"NIFTY SMALLCAP 100","16 Nov 2009","-","-","-","3278.34"
"NIFTY SMALLCAP 100","13 Nov 2009","-","-","-","3261.74"
"NIFTY SMALLCAP 100","12 Nov 2009","-","-","-","3251.95"
"NIFTY SMALLCAP 100","11 Nov 2009","-","-","-","3259.24"
"NIFTY SMALLCAP 100","10 Nov 2009","-","-","-","3203.16"
"NIFTY SMALLCAP 100","09 Nov 2009","-","-","-","3197.90"
"NIFTY SMALLCAP 100","06 Nov 2009","-","-","-","3156.12"
"NIFTY SMALLCAP 100","05 Nov 2009","-","-","-","3081.77"
"NIFTY SMALLCAP 100","04 Nov 2009","-","-","-","3023.59"
"NIFTY SMALLCAP 100","03 Nov 2009","-","-","-","2949.35"
"NIFTY SMALLCAP 100","30 Oct 2009","-","-","-","3067.44"
"NIFTY SMALLCAP 100","29 Oct 2009","-","-","-","3075.54"
"NIFTY SMALLCAP 100","28 Oct 2009","-","-","-","3122.71"
"NIFTY SMALLCAP 100","27 Oct 2009","-","-","-","3132.16"
"NIFTY SMALLCAP 100","26 Oct 2009","-","-","-","3249.97"
"NIFTY SMALLCAP 100","23 Oct 2009","-","-","-","3308.32"
"NIFTY SMALLCAP 100","22 Oct 2009","-","-","-","3277.22"
"NIFTY SMALLCAP 100","21 Oct 2009","-","-","-","3338.34"
"NIFTY SMALLCAP 100","20 Oct 2009","-","-","-","3366.39"
"NIFTY SMALLCAP 100","17 Oct 2009","-","-","-","3364.06"
"NIFTY SMALLCAP 100","16 Oct 2009","-","-","-","3333.03"
"NIFTY SMALLCAP 100","15 Oct 2009","-","-","-","3303.98"
"NIFTY SMALLCAP 100","14 Oct 2009","-","-","-","3289.77"
"NIFTY SMALLCAP 100","12 Oct 2009","-","-","-","3212.82"
"NIFTY SMALLCAP 100","09 Oct 2009","-","-","-","3167.89"
"NIFTY SMALLCAP 100","08 Oct 2009","-","-","-","3183.76"
"NIFTY SMALLCAP 100","07 Oct 2009","-","-","-","3166.01"
"NIFTY SMALLCAP 100","06 Oct 2009","-","-","-","3138.89"
"NIFTY SMALLCAP 100","05 Oct 2009","-","-","-","3146.45"
"NIFTY SMALLCAP 100","01 Oct 2009","-","-","-","3200.56"
"NIFTY SMALLCAP 100","30 Sep 2009","-","-","-","3219.82"
"NIFTY SMALLCAP 100","29 Sep 2009","-","-","-","3186.44"
"NIFTY SMALLCAP 100","25 Sep 2009","-","-","-","3176.78"
"NIFTY SMALLCAP 100","24 Sep 2009","-","-","-","3137.13"
"NIFTY SMALLCAP 100","23 Sep 2009","-","-","-","3124.88"
"NIFTY SMALLCAP 100","22 Sep 2009","-","-","-","3175.31"
"NIFTY SMALLCAP 100","18 Sep 2009","-","-","-","3158.32"
"NIFTY SMALLCAP 100","17 Sep 2009","-","-","-","3139.97"
"NIFTY SMALLCAP 100","16 Sep 2009","-","-","-","3145.39"
"NIFTY SMALLCAP 100","15 Sep 2009","-","-","-","3124.42"
"NIFTY SMALLCAP 100","14 Sep 2009","-","-","-","3076.43"
"NIFTY SMALLCAP 100","11 Sep 2009","-","-","-","3072.06"
"NIFTY SMALLCAP 100","10 Sep 2009","-","-","-","3086.85"
"NIFTY SMALLCAP 100","09 Sep 2009","-","-","-","3085.48"
"NIFTY SMALLCAP 100","08 Sep 2009","-","-","-","3086.05"
"NIFTY SMALLCAP 100","07 Sep 2009","-","-","-","3102.90"
"NIFTY SMALLCAP 100","04 Sep 2009","-","-","-","3027.62"
"NIFTY SMALLCAP 100","03 Sep 2009","-","-","-","3012.70"
"NIFTY SMALLCAP 100","02 Sep 2009","-","-","-","3016.37"
"NIFTY SMALLCAP 100","01 Sep 2009","-","-","-","3023.44"
"NIFTY SMALLCAP 100","31 Aug 2009","-","-","-","3058.78"
"NIFTY SMALLCAP 100","28 Aug 2009","-","-","-","3042.88"
"NIFTY SMALLCAP 100","27 Aug 2009","-","-","-","3012.54"
"NIFTY SMALLCAP 100","26 Aug 2009","-","-","-","3006.38"
"NIFTY SMALLCAP 100","25 Aug 2009","-","-","-","2960.63"
"NIFTY SMALLCAP 100","24 Aug 2009","-","-","-","2953.32"
"NIFTY SMALLCAP 100","21 Aug 2009","-","-","-","2876.16"
"NIFTY SMALLCAP 100","20 Aug 2009","-","-","-","2842.55"
"NIFTY SMALLCAP 100","19 Aug 2009","-","-","-","2806.68"
"NIFTY SMALLCAP 100","18 Aug 2009","-","-","-","2820.29"
"NIFTY SMALLCAP 100","17 Aug 2009","-","-","-","2776.46"
"NIFTY SMALLCAP 100","14 Aug 2009","-","-","-","2864.60"
"NIFTY SMALLCAP 100","13 Aug 2009","-","-","-","2868.45"
"NIFTY SMALLCAP 100","12 Aug 2009","-","-","-","2777.99"
"NIFTY SMALLCAP 100","11 Aug 2009","-","-","-","2772.45"
"NIFTY SMALLCAP 100","10 Aug 2009","-","-","-","2751.03"
"NIFTY SMALLCAP 100","07 Aug 2009","-","-","-","2793.54"
"NIFTY SMALLCAP 100","06 Aug 2009","-","-","-","2856.22"
"NIFTY SMALLCAP 100","05 Aug 2009","-","-","-","2900.70"
"NIFTY SMALLCAP 100","04 Aug 2009","-","-","-","2879.60"
"NIFTY SMALLCAP 100","03 Aug 2009","-","-","-","2869.76"
